Date,SPY,DIA
2022-09-19,369.8269958496094,290.69073486328125
2022-09-20,365.5819396972656,287.7571716308594
2022-09-21,359.2047424316406,282.8739929199219
2022-09-22,356.1875,281.664794921875
2022-09-23,350.2197265625,277.29730224609375
2022-09-26,346.7550048828125,274.3543395996094
2022-09-27,345.869873046875,273.0234069824219
2022-09-28,352.6752624511719,278.11279296875
2022-09-29,345.3083190917969,273.8763732910156
2022-09-30,339.96868896484375,269.2744140625
2022-10-03,348.9442138671875,276.2945251464844
2022-10-04,359.7568664550781,284.1205749511719
2022-10-05,358.91925048828125,283.7926330566406
2022-10-06,355.2167053222656,280.45587158203125
2022-10-07,345.3083190917969,274.58880615234375
2022-10-10,342.67181396484375,273.64208984375
2022-10-11,340.5015869140625,273.951416015625
2022-10-12,339.3785095214844,273.8294677734375
2022-10-13,348.3350524902344,281.7024841308594
2022-10-14,340.39697265625,278.1971130371094
2022-10-17,349.1440734863281,283.1081848144531
2022-10-18,353.2464904785156,286.3044128417969
2022-10-19,350.7431640625,285.25457763671875
2022-10-20,347.80206298828125,284.2799072265625
2022-10-21,356.25421142578125,291.5498962402344
2022-10-24,360.61346435546875,295.460693359375
2022-10-25,366.37188720703125,298.68670654296875
2022-10-26,363.61163330078125,298.5835266113281
2022-10-27,361.6700134277344,300.5342712402344
2022-10-28,370.27435302734375,308.1492614746094
2022-10-31,367.5997619628906,307.0614929199219
2022-11-01,365.9911804199219,306.1142578125
2022-11-02,356.8061828613281,301.3782653808594
2022-11-03,353.1322021484375,299.9809875488281
2022-11-04,358.21490478515625,303.9853820800781
2022-11-07,361.6414489746094,307.99920654296875
2022-11-08,363.5926208496094,311.08465576171875
2022-11-09,356.1018981933594,305.1108093261719
2022-11-10,375.671142578125,316.2896728515625
2022-11-11,379.3071594238281,316.7867126464844
2022-11-14,376.08038330078125,314.892333984375
2022-11-15,379.28802490234375,315.304931640625
2022-11-16,376.39453125,315.1736145019531
2022-11-17,375.24285888671875,315.2017517089844
2022-11-18,376.946533203125,317.03509521484375
2022-11-21,375.5758972167969,316.73443603515625
2022-11-22,380.6300964355469,320.4088134765625
2022-11-23,383.02862548828125,321.33917236328125
2022-11-25,382.9429626464844,322.8144836425781
2022-11-28,376.8323669433594,318.0877380371094
2022-11-29,376.1851501464844,318.078369140625
2022-11-30,388.03515625,325.2860107421875
2022-12-01,387.7496032714844,323.65081787109375
2022-12-02,387.3022766113281,323.9609680175781
2022-12-05,380.3350524902344,319.5347595214844
2022-12-06,374.85260009765625,316.1800231933594
2022-12-07,374.2148742675781,316.1612548828125
2022-12-08,377.14642333984375,318.0594482421875
2022-12-09,374.3291015625,315.1557312011719
2022-12-12,379.725830078125,320.0893249511719
2022-12-13,382.6003112792969,321.20758056640625
2022-12-14,380.1541748046875,319.7134094238281
2022-12-15,370.85498046875,312.7406311035156
2022-12-16,366.47662353515625,309.8396911621094
2022-12-19,363.3689270019531,308.34222412109375
2022-12-20,363.8662414550781,309.2840270996094
2022-12-21,369.3069763183594,314.200439453125
2022-12-22,364.0383605957031,311.05474853515625
2022-12-23,366.13238525390625,312.62762451171875
2022-12-27,364.6885986328125,313.0418395996094
2022-12-28,360.1562194824219,309.4630432128906
2022-12-29,366.63922119140625,312.7501220703125
2022-12-30,365.67340087890625,312.06243896484375
2023-01-03,364.1340026855469,311.9588928222656
2023-01-04,366.9451599121094,313.22088623046875
2023-01-05,362.7571105957031,310.0753173828125
2023-01-06,371.07586669921875,316.724609375
2023-01-09,370.865478515625,315.79217529296875
2023-01-10,373.4663391113281,317.6194152832031
2023-01-11,378.1898193359375,320.00225830078125
2023-01-12,379.5667724609375,322.1119384765625
2023-01-13,381.0393371582031,323.09161376953125
2023-01-17,380.3412780761719,319.4371032714844
2023-01-18,374.3364562988281,313.6070861816406
2023-01-19,371.61138916015625,311.4032287597656
2023-01-20,378.53411865234375,314.5327453613281
2023-01-23,383.075927734375,316.889404296875
2023-01-24,382.664794921875,317.76611328125
2023-01-25,382.80828857421875,317.9734802246094
2023-01-26,387.015380859375,319.8965148925781
2023-01-27,387.90460205078125,320.132080078125
2023-01-30,383.0376892089844,317.72833251953125
2023-01-31,388.66961669921875,321.2820739746094
2023-02-01,392.80035400390625,321.3197937011719
2023-02-02,398.5182800292969,320.9051818847656
2023-02-03,394.2825012207031,319.5382995605469
2023-02-06,391.872802734375,319.06695556640625
2023-02-07,396.99798583984375,321.93255615234375
2023-02-08,392.6568603515625,319.9530334472656
2023-02-09,389.2528991699219,317.74713134765625
2023-02-10,390.16131591796875,319.3025817871094
2023-02-13,394.7414245605469,322.9034423828125
2023-02-14,394.5597229003906,321.5742492675781
2023-02-15,395.84100341796875,322.0645446777344
2023-02-16,390.3907775878906,318.0394592285156
2023-02-17,389.41546630859375,319.4104309082031
2023-02-21,381.6034240722656,312.7632751464844
2023-02-22,381.0775451660156,312.07403564453125
2023-02-23,383.1046447753906,313.1598815917969
2023-02-24,379.0121765136719,309.80792236328125
2023-02-27,380.3030700683594,310.69549560546875
2023-02-28,378.8974914550781,308.3444519042969
2023-03-01,377.444091796875,308.75054931640625
2023-03-02,380.3795166015625,311.9984436035156
2023-03-03,386.4799499511719,315.55810546875
2023-03-06,386.7476806640625,316.0018310546875
2023-03-07,380.8194580078125,310.5162048339844
2023-03-08,381.44085693359375,310.15740966796875
2023-03-09,374.4033508300781,305.0492248535156
2023-03-10,369.0009460449219,301.88616943359375
2023-03-13,368.47503662109375,301.02703857421875
2023-03-14,374.56591796875,304.20892333984375
2023-03-15,372.2232360839844,301.706787109375
2023-03-16,378.7539978027344,305.2098083496094
2023-03-17,374.3253479003906,301.5252380371094
2023-03-20,377.92474365234375,305.12274169921875
2023-03-21,382.88702392578125,308.2657775878906
2023-03-22,376.3601989746094,303.1156311035156
2023-03-23,377.3776550292969,303.7404479980469
2023-03-24,379.85394287109375,305.1415710449219
2023-03-27,380.56427001953125,307.02557373046875
2023-03-28,379.7100524902344,306.55224609375
2023-03-29,385.2290344238281,309.64788818359375
2023-03-30,387.4846496582031,310.9734191894531
2023-03-31,392.94610595703125,314.8926086425781
2023-04-03,394.4434814453125,318.00732421875
2023-04-04,392.2550048828125,316.1423645019531
2023-04-05,391.22802734375,316.9754333496094
2023-04-06,392.754150390625,317.0511474609375
2023-04-10,393.1572265625,318.0546875
2023-04-11,393.26287841796875,318.9444885253906
2023-04-12,391.659912109375,318.6699523925781
2023-04-13,396.8622131347656,322.2296142578125
2023-04-14,395.892822265625,320.7811279296875
2023-04-17,397.3133239746094,321.80364990234375
2023-04-18,397.57244873046875,321.69000244140625
2023-04-19,397.50531005859375,320.923095703125
2023-04-20,395.33612060546875,319.9386291503906
2023-04-21,395.643310546875,320.2645263671875
2023-04-24,396.05596923828125,320.8706359863281
2023-04-25,389.7690734863281,317.63116455078125
2023-04-26,388.1181335449219,315.37677001953125
2023-04-27,395.84490966796875,320.3497314453125
2023-04-28,399.2234191894531,323.0302429199219
2023-05-01,398.8203125,322.39569091796875
2023-05-02,394.33782958984375,319.08984375
2023-05-03,391.6311340332031,316.4755859375
2023-05-04,388.85723876953125,313.8422546386719
2023-05-05,396.05596923828125,318.9572448730469
2023-05-08,396.1615295410156,318.4742431640625
2023-05-09,394.42425537109375,318.0479736328125
2023-05-10,396.26715087890625,317.7826843261719
2023-05-11,395.5760803222656,315.73675537109375
2023-05-12,395.0577087402344,315.6134948730469
2023-05-15,396.42071533203125,316.15338134765625
2023-05-16,393.7715759277344,312.9140930175781
2023-05-17,398.55157470703125,316.94915771484375
2023-05-18,402.39093017578125,318.32269287109375
2023-05-19,401.8054504394531,317.23675537109375
2023-05-22,401.96856689453125,316.0120849609375
2023-05-23,397.45733642578125,313.8382263183594
2023-05-24,394.5777893066406,311.3702087402344
2023-05-25,397.99481201171875,311.12335205078125
2023-05-26,403.14910888671875,314.0567321777344
2023-05-30,403.302734375,313.7528076171875
2023-05-31,401.0663146972656,312.8035583496094
2023-06-01,404.8768005371094,314.15155029296875
2023-06-02,410.7318115234375,320.919921875
2023-06-05,409.94482421875,319.0782165527344
2023-06-06,410.83740234375,319.1161804199219
2023-06-07,409.41680908203125,320.0654296875
2023-06-08,411.8932189941406,321.622314453125
2023-06-09,412.63232421875,322.0589904785156
2023-06-12,416.3755798339844,323.8626403808594
2023-06-13,419.12078857421875,325.2390441894531
2023-06-14,419.61981201171875,323.150634765625
2023-06-15,424.82220458984375,327.27996826171875
2023-06-16,423.3751220703125,326.28662109375
2023-06-20,421.1785583496094,323.9176330566406
2023-06-21,419.02056884765625,322.9376220703125
2023-06-22,420.5331115722656,322.8520202636719
2023-06-23,417.3538818359375,320.77801513671875
2023-06-26,415.648681640625,320.7589111328125
2023-06-27,420.2055969238281,322.7474670410156
2023-06-28,420.41754150390625,322.1766052246094
2023-06-29,422.0745544433594,324.5835876464844
2023-06-30,427.0553283691406,327.1429443359375
2023-07-03,427.546630859375,327.3522644042969
2023-07-05,426.910888671875,326.1534423828125
2023-07-06,423.56781005859375,322.7474670410156
2023-07-07,422.4984436035156,321.03485107421875
2023-07-10,423.56781005859375,323.0804138183594
2023-07-11,426.265380859375,325.9918518066406
